Results.reception.time,MD5.hash.of.participant.s.IP.address,Controller.name,Order.number.of.item,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,EventTime,native,german,id,ITEM,CONDITION,RT,Reading.time,Newline.,Sentence..or.sentence.MD5.,Comments
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the old man,1712143681513,Russian,no,PB24,12,plausible,undefined,910,0,The nurse*poured*the old man*some water.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,some water.,1712143681513,Russian,no,PB24,12,plausible,undefined,711,0,The nurse*poured*the old man*some water.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,15,0,experiment,NULL,Scale,Scale,Choice,5,1712143682605,Russian,no,PB24,12,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,15,0,experiment,NULL,PennController,14,_Trial_,End,1712143682907,Russian,no,PB24,12,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,4,0,experiment,NULL,PennController,3,_Trial_,Start,1712143682909,Russian,no,PB24,1,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,4,0,experiment,NULL,PennController,3,_Header_,Start,1712143682909,Russian,no,PB24,1,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,4,0,experiment,NULL,PennController,3,_Header_,End,1712143682909,Russian,no,PB24,1,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,4,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The cook,1712143688862,Russian,no,PB24,1,implausible,undefined,582,0,The cook*baked*a cake*Lucy.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,4,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,baked,1712143688862,Russian,no,PB24,1,implausible,undefined,579,0,The cook*baked*a cake*Lucy.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,4,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a cake,1712143688862,Russian,no,PB24,1,implausible,undefined,745,0,The cook*baked*a cake*Lucy.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,4,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,Lucy.,1712143688862,Russian,no,PB24,1,implausible,undefined,3027,0,The cook*baked*a cake*Lucy.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,4,0,experiment,NULL,Scale,Scale,Choice,2,1712143689772,Russian,no,PB24,1,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,4,0,experiment,NULL,PennController,3,_Trial_,End,1712143690073,Russian,no,PB24,1,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,11,0,experiment,NULL,PennController,10,_Trial_,Start,1712143690075,Russian,no,PB24,8,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,11,0,experiment,NULL,PennController,10,_Header_,Start,1712143690075,Russian,no,PB24,8,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,11,0,experiment,NULL,PennController,10,_Header_,End,1712143690075,Russian,no,PB24,8,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The father,1712143695766,Russian,no,PB24,8,plausible,undefined,732,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,bought,1712143695766,Russian,no,PB24,8,plausible,undefined,584,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,his son,1712143695766,Russian,no,PB24,8,plausible,undefined,590,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,11,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a bicycle.,1712143695766,Russian,no,PB24,8,plausible,undefined,650,0,The father*bought*his son*a bicycle.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,11,0,experiment,NULL,Scale,Scale,Choice,5,1712143696622,Russian,no,PB24,8,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,11,0,experiment,NULL,PennController,10,_Trial_,End,1712143696927,Russian,no,PB24,8,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,16,0,experiment,NULL,PennController,15,_Trial_,Start,1712143696928,Russian,no,PB24,13,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,16,0,experiment,NULL,PennController,15,_Header_,Start,1712143696928,Russian,no,PB24,13,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,16,0,experiment,NULL,PennController,15,_Header_,End,1712143696928,Russian,no,PB24,13,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,16,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The receptionist,1712143702808,Russian,no,PB24,13,implausible,undefined,852,0,The receptionist*saved*some cake*her co-worker.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,16,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,saved,1712143702808,Russian,no,PB24,13,implausible,undefined,617,0,The receptionist*saved*some cake*her co-worker.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,16,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,some cake,1712143702808,Russian,no,PB24,13,implausible,undefined,1103,0,The receptionist*saved*some cake*her co-worker.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,16,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,her co-worker.,1712143702808,Russian,no,PB24,13,implausible,undefined,2253,0,The receptionist*saved*some cake*her co-worker.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,16,0,experiment,NULL,Scale,Scale,Choice,4,1712143706488,Russian,no,PB24,13,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,16,0,experiment,NULL,PennController,15,_Trial_,End,1712143706791,Russian,no,PB24,13,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,19,0,experiment,NULL,PennController,18,_Trial_,Start,1712143706792,Russian,no,PB24,16,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,19,0,experiment,NULL,PennController,18,_Header_,Start,1712143706792,Russian,no,PB24,16,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,19,0,experiment,NULL,PennController,18,_Header_,End,1712143706792,Russian,no,PB24,16,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,19,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The man,1712143711163,Russian,no,PB24,16,plausible,undefined,640,0,The man*ordered*his girlfriend*some champagne.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,19,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,ordered,1712143711163,Russian,no,PB24,16,plausible,undefined,674,0,The man*ordered*his girlfriend*some champagne.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,19,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,his girlfriend,1712143711163,Russian,no,PB24,16,plausible,undefined,1190,0,The man*ordered*his girlfriend*some champagne.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,19,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,some champagne.,1712143711163,Russian,no,PB24,16,plausible,undefined,857,0,The man*ordered*his girlfriend*some champagne.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,19,0,experiment,NULL,Scale,Scale,Choice,5,1712143711939,Russian,no,PB24,16,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,19,0,experiment,NULL,PennController,18,_Trial_,End,1712143712241,Russian,no,PB24,16,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,21,0,experiment,NULL,PennController,20,_Trial_,Start,1712143712243,Russian,no,PB24,18,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,21,0,experiment,NULL,PennController,20,_Header_,Start,1712143712243,Russian,no,PB24,18,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,21,0,experiment,NULL,PennController,20,_Header_,End,1712143712243,Russian,no,PB24,18,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The boyfriend,1712143719556,Russian,no,PB24,18,plausible,undefined,700,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,obtained,1712143719556,Russian,no,PB24,18,plausible,undefined,738,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,his girlfriend,1712143719556,Russian,no,PB24,18,plausible,undefined,3345,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,21,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,some concert tickets.,1712143719556,Russian,no,PB24,18,plausible,undefined,1645,0,The boyfriend*obtained*his girlfriend*some concert tickets.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,21,0,experiment,NULL,Scale,Scale,Choice,5,1712143720237,Russian,no,PB24,18,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,21,0,experiment,NULL,PennController,20,_Trial_,End,1712143720540,Russian,no,PB24,18,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,18,0,experiment,NULL,PennController,17,_Trial_,Start,1712143720541,Russian,no,PB24,15,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,18,0,experiment,NULL,PennController,17,_Header_,Start,1712143720541,Russian,no,PB24,15,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,18,0,experiment,NULL,PennController,17,_Header_,End,1712143720541,Russian,no,PB24,15,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,18,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The lab-assistant,1712143728366,Russian,no,PB24,15,implausible,undefined,1102,0,The lab-assistant*fetched*a test-tube*the scientist.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,18,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,fetched,1712143728366,Russian,no,PB24,15,implausible,undefined,1765,0,The lab-assistant*fetched*a test-tube*the scientist.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,18,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a test-tube,1712143728366,Russian,no,PB24,15,implausible,undefined,2430,0,The lab-assistant*fetched*a test-tube*the scientist.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,18,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the scientist.,1712143728366,Russian,no,PB24,15,implausible,undefined,1392,0,The lab-assistant*fetched*a test-tube*the scientist.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,18,0,experiment,NULL,Scale,Scale,Choice,1,1712143729404,Russian,no,PB24,15,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,18,0,experiment,NULL,PennController,17,_Trial_,End,1712143729707,Russian,no,PB24,15,implausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,13,0,experiment,NULL,PennController,12,_Trial_,Start,1712143729708,Russian,no,PB24,10,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,13,0,experiment,NULL,PennController,12,_Header_,Start,1712143729708,Russian,no,PB24,10,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,13,0,experiment,NULL,PennController,12,_Header_,End,1712143729708,Russian,no,PB24,10,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,13,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The waitress,1712143736083,Russian,no,PB24,10,plausible,undefined,811,0,The waitress*fixed*the customer*a sandwich.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,13,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,fixed,1712143736083,Russian,no,PB24,10,plausible,undefined,671,0,The waitress*fixed*the customer*a sandwich.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,13,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the customer,1712143736083,Russian,no,PB24,10,plausible,undefined,966,0,The waitress*fixed*the customer*a sandwich.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,13,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a sandwich.,1712143736083,Russian,no,PB24,10,plausible,undefined,2978,0,The waitress*fixed*the customer*a sandwich.,Any addtional parameters were appended as additional columns
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,13,0,experiment,NULL,Scale,Scale,Choice,1,1712143736687,Russian,no,PB24,10,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,13,0,experiment,NULL,PennController,12,_Trial_,End,1712143736989,Russian,no,PB24,10,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,17,0,experiment,NULL,PennController,16,_Trial_,Start,1712143736990,Russian,no,PB24,14,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,17,0,experiment,NULL,PennController,16,_Header_,Start,1712143736990,Russian,no,PB24,14,plausible,undefined,NULL,NA,,
1712143745,570260f06ffa49afb7bdc797a92fea1b,PennController,17,0,experiment,NULL,PennController,16,_Header_,End,1712143736990,Russian,no,PB24,14,plausible,undefined,NULL,NA,,
