ID,ITEM,CONDITION,SENTENCE,RT,IA
e497d3dd10cf2812b4b80671cff3e665,4,implausible,The grandmother*made*a quilt*her granddaughter.,497,1
e497d3dd10cf2812b4b80671cff3e665,4,implausible,The grandmother*made*a quilt*her granddaughter.,356,2
e497d3dd10cf2812b4b80671cff3e665,4,implausible,The grandmother*made*a quilt*her granddaughter.,375,3
e497d3dd10cf2812b4b80671cff3e665,4,implausible,The grandmother*made*a quilt*her granddaughter.,932,4
e497d3dd10cf2812b4b80671cff3e665,19,plausible,The church*built*the homeless*a shelter.,418,1
e497d3dd10cf2812b4b80671cff3e665,19,plausible,The church*built*the homeless*a shelter.,606,2
e497d3dd10cf2812b4b80671cff3e665,19,plausible,The church*built*the homeless*a shelter.,420,3
e497d3dd10cf2812b4b80671cff3e665,1,plausible,The cook*baked*Lucy*a cake.,407,1
e497d3dd10cf2812b4b80671cff3e665,1,plausible,The cook*baked*Lucy*a cake.,357,2
e497d3dd10cf2812b4b80671cff3e665,1,plausible,The cook*baked*Lucy*a cake.,328,3
e497d3dd10cf2812b4b80671cff3e665,1,plausible,The cook*baked*Lucy*a cake.,495,4
e497d3dd10cf2812b4b80671cff3e665,20,implausible,The babysitter*fixed*some lunch*the child.,467,1
e497d3dd10cf2812b4b80671cff3e665,20,implausible,The babysitter*fixed*some lunch*the child.,312,2
e497d3dd10cf2812b4b80671cff3e665,20,implausible,The babysitter*fixed*some lunch*the child.,375,3
e497d3dd10cf2812b4b80671cff3e665,20,implausible,The babysitter*fixed*some lunch*the child.,513,4
e497d3dd10cf2812b4b80671cff3e665,5,plausible,The apprentice*fetched*the carpenter*a hammer.,654,1
e497d3dd10cf2812b4b80671cff3e665,5,plausible,The apprentice*fetched*the carpenter*a hammer.,386,2
e497d3dd10cf2812b4b80671cff3e665,5,plausible,The apprentice*fetched*the carpenter*a hammer.,643,3
e497d3dd10cf2812b4b80671cff3e665,2,implausible,The bartender*poured*a drink*the customer.,467,1
e497d3dd10cf2812b4b80671cff3e665,2,implausible,The bartender*poured*a drink*the customer.,407,2
e497d3dd10cf2812b4b80671cff3e665,2,implausible,The bartender*poured*a drink*the customer.,420,3
e497d3dd10cf2812b4b80671cff3e665,2,implausible,The bartender*poured*a drink*the customer.,485,4
e497d3dd10cf2812b4b80671cff3e665,12,implausible,The nurse*poured*some water*the old man.,451,1
e497d3dd10cf2812b4b80671cff3e665,12,implausible,The nurse*poured*some water*the old man.,438,2
e497d3dd10cf2812b4b80671cff3e665,12,implausible,The nurse*poured*some water*the old man.,403,3
e497d3dd10cf2812b4b80671cff3e665,12,implausible,The nurse*poured*some water*the old man.,1070,4
e497d3dd10cf2812b4b80671cff3e665,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,469,1
e497d3dd10cf2812b4b80671cff3e665,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,500,2
e497d3dd10cf2812b4b80671cff3e665,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,856,3
e497d3dd10cf2812b4b80671cff3e665,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,1859,4
e497d3dd10cf2812b4b80671cff3e665,9,plausible,The charity*built*the hurricane victim*a house.,404,1
e497d3dd10cf2812b4b80671cff3e665,9,plausible,The charity*built*the hurricane victim*a house.,778,2
e497d3dd10cf2812b4b80671cff3e665,9,plausible,The charity*built*the hurricane victim*a house.,712,3
e497d3dd10cf2812b4b80671cff3e665,9,plausible,The charity*built*the hurricane victim*a house.,1407,4
e497d3dd10cf2812b4b80671cff3e665,7,plausible,The wife*reserved*her husband*a table.,669,1
e497d3dd10cf2812b4b80671cff3e665,7,plausible,The wife*reserved*her husband*a table.,542,2
e497d3dd10cf2812b4b80671cff3e665,7,plausible,The wife*reserved*her husband*a table.,690,3
e497d3dd10cf2812b4b80671cff3e665,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,559,1
e497d3dd10cf2812b4b80671cff3e665,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,562,2
e497d3dd10cf2812b4b80671cff3e665,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,390,3
e497d3dd10cf2812b4b80671cff3e665,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,1901,4
f48fb0da9bb5266ddfbc9f3b96dce68b,5,implausible,The apprentice*fetched*a hammer*the carpenter.,1248,1
f48fb0da9bb5266ddfbc9f3b96dce68b,5,implausible,The apprentice*fetched*a hammer*the carpenter.,1176,2
f48fb0da9bb5266ddfbc9f3b96dce68b,5,implausible,The apprentice*fetched*a hammer*the carpenter.,1273,3
f48fb0da9bb5266ddfbc9f3b96dce68b,5,implausible,The apprentice*fetched*a hammer*the carpenter.,1792,4
f48fb0da9bb5266ddfbc9f3b96dce68b,14,plausible,The seamstress*made*her client*a dress.,831,2
f48fb0da9bb5266ddfbc9f3b96dce68b,14,plausible,The seamstress*made*her client*a dress.,848,3
f48fb0da9bb5266ddfbc9f3b96dce68b,2,plausible,The bartender*poured*the customer*a drink.,792,1
f48fb0da9bb5266ddfbc9f3b96dce68b,2,plausible,The bartender*poured*the customer*a drink.,704,2
f48fb0da9bb5266ddfbc9f3b96dce68b,2,plausible,The bartender*poured*the customer*a drink.,904,3
f48fb0da9bb5266ddfbc9f3b96dce68b,1,implausible,The cook*baked*a cake*Lucy.,1649,1
f48fb0da9bb5266ddfbc9f3b96dce68b,1,implausible,The cook*baked*a cake*Lucy.,869,2
f48fb0da9bb5266ddfbc9f3b96dce68b,1,implausible,The cook*baked*a cake*Lucy.,674,3
f48fb0da9bb5266ddfbc9f3b96dce68b,1,implausible,The cook*baked*a cake*Lucy.,688,4
f48fb0da9bb5266ddfbc9f3b96dce68b,17,implausible,The travel agent*reserved*a flight*the businessman.,986,1
f48fb0da9bb5266ddfbc9f3b96dce68b,17,implausible,The travel agent*reserved*a flight*the businessman.,895,2
f48fb0da9bb5266ddfbc9f3b96dce68b,17,implausible,The travel agent*reserved*a flight*the businessman.,689,3
f48fb0da9bb5266ddfbc9f3b96dce68b,17,implausible,The travel agent*reserved*a flight*the businessman.,888,4
f48fb0da9bb5266ddfbc9f3b96dce68b,10,plausible,The waitress*fixed*the customer*a sandwich.,736,1
f48fb0da9bb5266ddfbc9f3b96dce68b,10,plausible,The waitress*fixed*the customer*a sandwich.,712,2
f48fb0da9bb5266ddfbc9f3b96dce68b,10,plausible,The waitress*fixed*the customer*a sandwich.,697,3
f48fb0da9bb5266ddfbc9f3b96dce68b,10,plausible,The waitress*fixed*the customer*a sandwich.,1415,4
f48fb0da9bb5266ddfbc9f3b96dce68b,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,1663,1
f48fb0da9bb5266ddfbc9f3b96dce68b,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,553,2
f48fb0da9bb5266ddfbc9f3b96dce68b,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,680,3
f48fb0da9bb5266ddfbc9f3b96dce68b,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,601,4
f48fb0da9bb5266ddfbc9f3b96dce68b,11,implausible,The grandmother*baked*some cookies*the grandson.,736,1
f48fb0da9bb5266ddfbc9f3b96dce68b,11,implausible,The grandmother*baked*some cookies*the grandson.,592,2
f48fb0da9bb5266ddfbc9f3b96dce68b,11,implausible,The grandmother*baked*some cookies*the grandson.,1089,3
f48fb0da9bb5266ddfbc9f3b96dce68b,11,implausible,The grandmother*baked*some cookies*the grandson.,1016,4
f48fb0da9bb5266ddfbc9f3b96dce68b,3,implausible,The woman*saved*a seat*her husband.,568,1
f48fb0da9bb5266ddfbc9f3b96dce68b,3,implausible,The woman*saved*a seat*her husband.,529,2
f48fb0da9bb5266ddfbc9f3b96dce68b,3,implausible,The woman*saved*a seat*her husband.,566,3
f48fb0da9bb5266ddfbc9f3b96dce68b,3,implausible,The woman*saved*a seat*her husband.,584,4
f48fb0da9bb5266ddfbc9f3b96dce68b,19,implausible,The church*built*a shelter*the homeless.,711,1
f48fb0da9bb5266ddfbc9f3b96dce68b,19,implausible,The church*built*a shelter*the homeless.,664,2
f48fb0da9bb5266ddfbc9f3b96dce68b,19,implausible,The church*built*a shelter*the homeless.,800,3
f48fb0da9bb5266ddfbc9f3b96dce68b,19,implausible,The church*built*a shelter*the homeless.,688,4
f48fb0da9bb5266ddfbc9f3b96dce68b,20,plausible,The babysitter*fixed*the child*some lunch.,480,1
f48fb0da9bb5266ddfbc9f3b96dce68b,20,plausible,The babysitter*fixed*the child*some lunch.,585,2
f48fb0da9bb5266ddfbc9f3b96dce68b,20,plausible,The babysitter*fixed*the child*some lunch.,536,3
f48fb0da9bb5266ddfbc9f3b96dce68b,20,plausible,The babysitter*fixed*the child*some lunch.,904,4
f48fb0da9bb5266ddfbc9f3b96dce68b,6,plausible,The secretary*ordered*the boss*some office supplies.,602,2
f48fb0da9bb5266ddfbc9f3b96dce68b,6,plausible,The secretary*ordered*the boss*some office supplies.,791,3
f48fb0da9bb5266ddfbc9f3b96dce68b,16,plausible,The man*ordered*his girlfriend*some champagne.,585,1
f48fb0da9bb5266ddfbc9f3b96dce68b,16,plausible,The man*ordered*his girlfriend*some champagne.,647,2
f48fb0da9bb5266ddfbc9f3b96dce68b,16,plausible,The man*ordered*his girlfriend*some champagne.,656,3
f48fb0da9bb5266ddfbc9f3b96dce68b,16,plausible,The man*ordered*his girlfriend*some champagne.,1138,4
f48fb0da9bb5266ddfbc9f3b96dce68b,9,implausible,The charity*built*a house*the hurricane victim.,449,1
f48fb0da9bb5266ddfbc9f3b96dce68b,9,implausible,The charity*built*a house*the hurricane victim.,576,2
f48fb0da9bb5266ddfbc9f3b96dce68b,9,implausible,The charity*built*a house*the hurricane victim.,617,3
f48fb0da9bb5266ddfbc9f3b96dce68b,9,implausible,The charity*built*a house*the hurricane victim.,775,4
f48fb0da9bb5266ddfbc9f3b96dce68b,12,plausible,The nurse*poured*the old man*some water.,528,1
f48fb0da9bb5266ddfbc9f3b96dce68b,12,plausible,The nurse*poured*the old man*some water.,633,2
f48fb0da9bb5266ddfbc9f3b96dce68b,12,plausible,The nurse*poured*the old man*some water.,592,3
f48fb0da9bb5266ddfbc9f3b96dce68b,12,plausible,The nurse*poured*the old man*some water.,584,4
f48fb0da9bb5266ddfbc9f3b96dce68b,13,implausible,The receptionist*saved*some cake*her co-worker.,1528,1
f48fb0da9bb5266ddfbc9f3b96dce68b,13,implausible,The receptionist*saved*some cake*her co-worker.,552,2
f48fb0da9bb5266ddfbc9f3b96dce68b,13,implausible,The receptionist*saved*some cake*her co-worker.,560,3
f48fb0da9bb5266ddfbc9f3b96dce68b,13,implausible,The receptionist*saved*some cake*her co-worker.,729,4
f48fb0da9bb5266ddfbc9f3b96dce68b,7,implausible,The wife*reserved*a table*her husband.,696,1
f48fb0da9bb5266ddfbc9f3b96dce68b,7,implausible,The wife*reserved*a table*her husband.,616,2
f48fb0da9bb5266ddfbc9f3b96dce68b,7,implausible,The wife*reserved*a table*her husband.,641,3
f48fb0da9bb5266ddfbc9f3b96dce68b,7,implausible,The wife*reserved*a table*her husband.,664,4
f48fb0da9bb5266ddfbc9f3b96dce68b,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,456,1
f48fb0da9bb5266ddfbc9f3b96dce68b,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,577,2
f48fb0da9bb5266ddfbc9f3b96dce68b,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,632,3
f48fb0da9bb5266ddfbc9f3b96dce68b,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,1239,4
f48fb0da9bb5266ddfbc9f3b96dce68b,4,plausible,The grandmother*made*her granddaughter*a quilt.,881,1
f48fb0da9bb5266ddfbc9f3b96dce68b,4,plausible,The grandmother*made*her granddaughter*a quilt.,847,2
f48fb0da9bb5266ddfbc9f3b96dce68b,4,plausible,The grandmother*made*her granddaughter*a quilt.,1111,3
f48fb0da9bb5266ddfbc9f3b96dce68b,4,plausible,The grandmother*made*her granddaughter*a quilt.,1008,4
f48fb0da9bb5266ddfbc9f3b96dce68b,8,plausible,The father*bought*his son*a bicycle.,400,1
f48fb0da9bb5266ddfbc9f3b96dce68b,8,plausible,The father*bought*his son*a bicycle.,609,2
f48fb0da9bb5266ddfbc9f3b96dce68b,8,plausible,The father*bought*his son*a bicycle.,472,3
f48fb0da9bb5266ddfbc9f3b96dce68b,8,plausible,The father*bought*his son*a bicycle.,527,4
67f21f32053e765011b7a58ebda7c0ef,17,plausible,The travel agent*reserved*the businessman*a flight.,897,1
67f21f32053e765011b7a58ebda7c0ef,17,plausible,The travel agent*reserved*the businessman*a flight.,660,2
67f21f32053e765011b7a58ebda7c0ef,17,plausible,The travel agent*reserved*the businessman*a flight.,560,3
67f21f32053e765011b7a58ebda7c0ef,17,plausible,The travel agent*reserved*the businessman*a flight.,1079,4
67f21f32053e765011b7a58ebda7c0ef,14,implausible,The seamstress*made*a dress*her client.,849,1
67f21f32053e765011b7a58ebda7c0ef,14,implausible,The seamstress*made*a dress*her client.,432,2
67f21f32053e765011b7a58ebda7c0ef,14,implausible,The seamstress*made*a dress*her client.,392,3
67f21f32053e765011b7a58ebda7c0ef,14,implausible,The seamstress*made*a dress*her client.,890,4
67f21f32053e765011b7a58ebda7c0ef,6,implausible,The secretary*ordered*some office supplies*the boss.,502,1
67f21f32053e765011b7a58ebda7c0ef,6,implausible,The secretary*ordered*some office supplies*the boss.,550,2
67f21f32053e765011b7a58ebda7c0ef,6,implausible,The secretary*ordered*some office supplies*the boss.,828,3
67f21f32053e765011b7a58ebda7c0ef,6,implausible,The secretary*ordered*some office supplies*the boss.,699,4
67f21f32053e765011b7a58ebda7c0ef,5,plausible,The apprentice*fetched*the carpenter*a hammer.,552,1
67f21f32053e765011b7a58ebda7c0ef,5,plausible,The apprentice*fetched*the carpenter*a hammer.,484,2
67f21f32053e765011b7a58ebda7c0ef,5,plausible,The apprentice*fetched*the carpenter*a hammer.,507,3
67f21f32053e765011b7a58ebda7c0ef,5,plausible,The apprentice*fetched*the carpenter*a hammer.,1309,4
67f21f32053e765011b7a58ebda7c0ef,12,implausible,The nurse*poured*some water*the old man.,540,1
67f21f32053e765011b7a58ebda7c0ef,12,implausible,The nurse*poured*some water*the old man.,639,2
67f21f32053e765011b7a58ebda7c0ef,12,implausible,The nurse*poured*some water*the old man.,492,3
67f21f32053e765011b7a58ebda7c0ef,12,implausible,The nurse*poured*some water*the old man.,909,4
67f21f32053e765011b7a58ebda7c0ef,19,plausible,The church*built*the homeless*a shelter.,491,1
67f21f32053e765011b7a58ebda7c0ef,19,plausible,The church*built*the homeless*a shelter.,532,2
67f21f32053e765011b7a58ebda7c0ef,19,plausible,The church*built*the homeless*a shelter.,710,3
67f21f32053e765011b7a58ebda7c0ef,19,plausible,The church*built*the homeless*a shelter.,1033,4
67f21f32053e765011b7a58ebda7c0ef,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,630,1
67f21f32053e765011b7a58ebda7c0ef,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,462,2
67f21f32053e765011b7a58ebda7c0ef,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,637,3
67f21f32053e765011b7a58ebda7c0ef,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,760,4
67f21f32053e765011b7a58ebda7c0ef,11,plausible,The grandmother*baked*the grandson*some cookies.,651,1
67f21f32053e765011b7a58ebda7c0ef,11,plausible,The grandmother*baked*the grandson*some cookies.,507,2
67f21f32053e765011b7a58ebda7c0ef,11,plausible,The grandmother*baked*the grandson*some cookies.,640,3
67f21f32053e765011b7a58ebda7c0ef,11,plausible,The grandmother*baked*the grandson*some cookies.,583,4
67f21f32053e765011b7a58ebda7c0ef,3,plausible,The woman*saved*her husband*a seat.,463,1
67f21f32053e765011b7a58ebda7c0ef,3,plausible,The woman*saved*her husband*a seat.,1044,2
67f21f32053e765011b7a58ebda7c0ef,3,plausible,The woman*saved*her husband*a seat.,425,3
67f21f32053e765011b7a58ebda7c0ef,3,plausible,The woman*saved*her husband*a seat.,1057,4
67f21f32053e765011b7a58ebda7c0ef,13,plausible,The receptionist*saved*her co-worker*some cake.,493,1
67f21f32053e765011b7a58ebda7c0ef,13,plausible,The receptionist*saved*her co-worker*some cake.,535,2
67f21f32053e765011b7a58ebda7c0ef,13,plausible,The receptionist*saved*her co-worker*some cake.,637,3
67f21f32053e765011b7a58ebda7c0ef,13,plausible,The receptionist*saved*her co-worker*some cake.,773,4
67f21f32053e765011b7a58ebda7c0ef,4,implausible,The grandmother*made*a quilt*her granddaughter.,380,1
67f21f32053e765011b7a58ebda7c0ef,4,implausible,The grandmother*made*a quilt*her granddaughter.,442,2
67f21f32053e765011b7a58ebda7c0ef,4,implausible,The grandmother*made*a quilt*her granddaughter.,494,3
67f21f32053e765011b7a58ebda7c0ef,4,implausible,The grandmother*made*a quilt*her granddaughter.,759,4
67f21f32053e765011b7a58ebda7c0ef,7,plausible,The wife*reserved*her husband*a table.,390,1
67f21f32053e765011b7a58ebda7c0ef,7,plausible,The wife*reserved*her husband*a table.,623,2
67f21f32053e765011b7a58ebda7c0ef,7,plausible,The wife*reserved*her husband*a table.,488,3
67f21f32053e765011b7a58ebda7c0ef,7,plausible,The wife*reserved*her husband*a table.,683,4
67f21f32053e765011b7a58ebda7c0ef,8,implausible,The father*bought*a bicycle*his son.,378,1
67f21f32053e765011b7a58ebda7c0ef,8,implausible,The father*bought*a bicycle*his son.,648,2
67f21f32053e765011b7a58ebda7c0ef,8,implausible,The father*bought*a bicycle*his son.,561,3
67f21f32053e765011b7a58ebda7c0ef,8,implausible,The father*bought*a bicycle*his son.,647,4
67f21f32053e765011b7a58ebda7c0ef,10,implausible,The waitress*fixed*a sandwich*the customer.,977,1
67f21f32053e765011b7a58ebda7c0ef,10,implausible,The waitress*fixed*a sandwich*the customer.,432,2
67f21f32053e765011b7a58ebda7c0ef,10,implausible,The waitress*fixed*a sandwich*the customer.,444,3
67f21f32053e765011b7a58ebda7c0ef,10,implausible,The waitress*fixed*a sandwich*the customer.,1201,4
67f21f32053e765011b7a58ebda7c0ef,20,implausible,The babysitter*fixed*some lunch*the child.,410,1
67f21f32053e765011b7a58ebda7c0ef,20,implausible,The babysitter*fixed*some lunch*the child.,420,2
67f21f32053e765011b7a58ebda7c0ef,20,implausible,The babysitter*fixed*some lunch*the child.,403,3
67f21f32053e765011b7a58ebda7c0ef,20,implausible,The babysitter*fixed*some lunch*the child.,595,4
67f21f32053e765011b7a58ebda7c0ef,2,implausible,The bartender*poured*a drink*the customer.,593,1
67f21f32053e765011b7a58ebda7c0ef,2,implausible,The bartender*poured*a drink*the customer.,354,2
67f21f32053e765011b7a58ebda7c0ef,2,implausible,The bartender*poured*a drink*the customer.,386,3
67f21f32053e765011b7a58ebda7c0ef,2,implausible,The bartender*poured*a drink*the customer.,483,4
67f21f32053e765011b7a58ebda7c0ef,1,plausible,The cook*baked*Lucy*a cake.,349,1
67f21f32053e765011b7a58ebda7c0ef,1,plausible,The cook*baked*Lucy*a cake.,306,2
67f21f32053e765011b7a58ebda7c0ef,1,plausible,The cook*baked*Lucy*a cake.,326,3
67f21f32053e765011b7a58ebda7c0ef,1,plausible,The cook*baked*Lucy*a cake.,1056,4
67f21f32053e765011b7a58ebda7c0ef,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,634,1
67f21f32053e765011b7a58ebda7c0ef,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,381,2
67f21f32053e765011b7a58ebda7c0ef,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,460,3
67f21f32053e765011b7a58ebda7c0ef,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,459,4
67f21f32053e765011b7a58ebda7c0ef,9,plausible,The charity*built*the hurricane victim*a house.,398,1
67f21f32053e765011b7a58ebda7c0ef,9,plausible,The charity*built*the hurricane victim*a house.,402,2
67f21f32053e765011b7a58ebda7c0ef,9,plausible,The charity*built*the hurricane victim*a house.,676,3
67f21f32053e765011b7a58ebda7c0ef,9,plausible,The charity*built*the hurricane victim*a house.,571,4
67f21f32053e765011b7a58ebda7c0ef,16,implausible,The man*ordered*some champagne*his girlfriend.,526,1
67f21f32053e765011b7a58ebda7c0ef,16,implausible,The man*ordered*some champagne*his girlfriend.,486,2
67f21f32053e765011b7a58ebda7c0ef,16,implausible,The man*ordered*some champagne*his girlfriend.,772,3
67f21f32053e765011b7a58ebda7c0ef,16,implausible,The man*ordered*some champagne*his girlfriend.,831,4
19c2d7b9ded0b515c030e3b36dd11909,3,implausible,The woman*saved*a seat*her husband.,1608,1
19c2d7b9ded0b515c030e3b36dd11909,3,implausible,The woman*saved*a seat*her husband.,777,2
19c2d7b9ded0b515c030e3b36dd11909,3,implausible,The woman*saved*a seat*her husband.,496,3
19c2d7b9ded0b515c030e3b36dd11909,3,implausible,The woman*saved*a seat*her husband.,693,4
19c2d7b9ded0b515c030e3b36dd11909,2,plausible,The bartender*poured*the customer*a drink.,933,1
19c2d7b9ded0b515c030e3b36dd11909,2,plausible,The bartender*poured*the customer*a drink.,890,2
19c2d7b9ded0b515c030e3b36dd11909,2,plausible,The bartender*poured*the customer*a drink.,652,3
19c2d7b9ded0b515c030e3b36dd11909,2,plausible,The bartender*poured*the customer*a drink.,688,4
19c2d7b9ded0b515c030e3b36dd11909,20,plausible,The babysitter*fixed*the child*some lunch.,512,1
19c2d7b9ded0b515c030e3b36dd11909,20,plausible,The babysitter*fixed*the child*some lunch.,476,2
19c2d7b9ded0b515c030e3b36dd11909,20,plausible,The babysitter*fixed*the child*some lunch.,394,3
19c2d7b9ded0b515c030e3b36dd11909,20,plausible,The babysitter*fixed*the child*some lunch.,614,4
19c2d7b9ded0b515c030e3b36dd11909,19,implausible,The church*built*a shelter*the homeless.,384,1
19c2d7b9ded0b515c030e3b36dd11909,19,implausible,The church*built*a shelter*the homeless.,368,2
19c2d7b9ded0b515c030e3b36dd11909,19,implausible,The church*built*a shelter*the homeless.,456,3
19c2d7b9ded0b515c030e3b36dd11909,19,implausible,The church*built*a shelter*the homeless.,800,4
19c2d7b9ded0b515c030e3b36dd11909,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,578,1
19c2d7b9ded0b515c030e3b36dd11909,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,450,2
19c2d7b9ded0b515c030e3b36dd11909,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,685,3
19c2d7b9ded0b515c030e3b36dd11909,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,449,4
19c2d7b9ded0b515c030e3b36dd11909,5,implausible,The apprentice*fetched*a hammer*the carpenter.,453,1
19c2d7b9ded0b515c030e3b36dd11909,5,implausible,The apprentice*fetched*a hammer*the carpenter.,647,2
19c2d7b9ded0b515c030e3b36dd11909,5,implausible,The apprentice*fetched*a hammer*the carpenter.,507,3
19c2d7b9ded0b515c030e3b36dd11909,5,implausible,The apprentice*fetched*a hammer*the carpenter.,620,4
19c2d7b9ded0b515c030e3b36dd11909,4,plausible,The grandmother*made*her granddaughter*a quilt.,526,1
19c2d7b9ded0b515c030e3b36dd11909,4,plausible,The grandmother*made*her granddaughter*a quilt.,428,2
19c2d7b9ded0b515c030e3b36dd11909,4,plausible,The grandmother*made*her granddaughter*a quilt.,512,3
19c2d7b9ded0b515c030e3b36dd11909,4,plausible,The grandmother*made*her granddaughter*a quilt.,778,4
19c2d7b9ded0b515c030e3b36dd11909,6,plausible,The secretary*ordered*the boss*some office supplies.,368,1
19c2d7b9ded0b515c030e3b36dd11909,6,plausible,The secretary*ordered*the boss*some office supplies.,307,2
19c2d7b9ded0b515c030e3b36dd11909,6,plausible,The secretary*ordered*the boss*some office supplies.,391,3
19c2d7b9ded0b515c030e3b36dd11909,6,plausible,The secretary*ordered*the boss*some office supplies.,958,4
19c2d7b9ded0b515c030e3b36dd11909,1,implausible,The cook*baked*a cake*Lucy.,505,1
19c2d7b9ded0b515c030e3b36dd11909,1,implausible,The cook*baked*a cake*Lucy.,341,2
19c2d7b9ded0b515c030e3b36dd11909,1,implausible,The cook*baked*a cake*Lucy.,382,3
19c2d7b9ded0b515c030e3b36dd11909,1,implausible,The cook*baked*a cake*Lucy.,443,4
19c2d7b9ded0b515c030e3b36dd11909,11,implausible,The grandmother*baked*some cookies*the grandson.,360,1
19c2d7b9ded0b515c030e3b36dd11909,11,implausible,The grandmother*baked*some cookies*the grandson.,427,2
19c2d7b9ded0b515c030e3b36dd11909,11,implausible,The grandmother*baked*some cookies*the grandson.,503,3
19c2d7b9ded0b515c030e3b36dd11909,11,implausible,The grandmother*baked*some cookies*the grandson.,737,4
19c2d7b9ded0b515c030e3b36dd11909,13,implausible,The receptionist*saved*some cake*her co-worker.,393,1
19c2d7b9ded0b515c030e3b36dd11909,13,implausible,The receptionist*saved*some cake*her co-worker.,380,2
19c2d7b9ded0b515c030e3b36dd11909,13,implausible,The receptionist*saved*some cake*her co-worker.,419,3
19c2d7b9ded0b515c030e3b36dd11909,13,implausible,The receptionist*saved*some cake*her co-worker.,884,4
19c2d7b9ded0b515c030e3b36dd11909,8,plausible,The father*bought*his son*a bicycle.,334,1
19c2d7b9ded0b515c030e3b36dd11909,8,plausible,The father*bought*his son*a bicycle.,399,2
19c2d7b9ded0b515c030e3b36dd11909,8,plausible,The father*bought*his son*a bicycle.,495,3
19c2d7b9ded0b515c030e3b36dd11909,8,plausible,The father*bought*his son*a bicycle.,519,4
19c2d7b9ded0b515c030e3b36dd11909,16,plausible,The man*ordered*his girlfriend*some champagne.,297,1
19c2d7b9ded0b515c030e3b36dd11909,16,plausible,The man*ordered*his girlfriend*some champagne.,551,2
19c2d7b9ded0b515c030e3b36dd11909,16,plausible,The man*ordered*his girlfriend*some champagne.,603,3
19c2d7b9ded0b515c030e3b36dd11909,16,plausible,The man*ordered*his girlfriend*some champagne.,619,4
19c2d7b9ded0b515c030e3b36dd11909,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,315,1
19c2d7b9ded0b515c030e3b36dd11909,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,281,2
19c2d7b9ded0b515c030e3b36dd11909,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,432,3
19c2d7b9ded0b515c030e3b36dd11909,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,861,4
19c2d7b9ded0b515c030e3b36dd11909,9,implausible,The charity*built*a house*the hurricane victim.,293,1
19c2d7b9ded0b515c030e3b36dd11909,9,implausible,The charity*built*a house*the hurricane victim.,335,2
19c2d7b9ded0b515c030e3b36dd11909,9,implausible,The charity*built*a house*the hurricane victim.,329,3
19c2d7b9ded0b515c030e3b36dd11909,9,implausible,The charity*built*a house*the hurricane victim.,680,4
19c2d7b9ded0b515c030e3b36dd11909,17,implausible,The travel agent*reserved*a flight*the businessman.,223,1
19c2d7b9ded0b515c030e3b36dd11909,17,implausible,The travel agent*reserved*a flight*the businessman.,707,2
19c2d7b9ded0b515c030e3b36dd11909,17,implausible,The travel agent*reserved*a flight*the businessman.,367,3
19c2d7b9ded0b515c030e3b36dd11909,17,implausible,The travel agent*reserved*a flight*the businessman.,638,4
19c2d7b9ded0b515c030e3b36dd11909,7,implausible,The wife*reserved*a table*her husband.,375,1
19c2d7b9ded0b515c030e3b36dd11909,7,implausible,The wife*reserved*a table*her husband.,369,2
19c2d7b9ded0b515c030e3b36dd11909,7,implausible,The wife*reserved*a table*her husband.,332,3
19c2d7b9ded0b515c030e3b36dd11909,7,implausible,The wife*reserved*a table*her husband.,381,4
19c2d7b9ded0b515c030e3b36dd11909,14,plausible,The seamstress*made*her client*a dress.,323,1
